"No.","Time","Source","Destination","Protocol","Length","Info"
"3433","497.521230305","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=7998021 Ack=26248 Win=180736 Len=1428 TSval=954456949 TSecr=2375551364 [TCP segment of a reassembled PDU]"
"3434","497.521251322","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26248 Ack=7999449 Win=3170304 Len=0 TSval=2375551397 TSecr=954456949"
"3435","497.522587236","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=7999449 Ack=26248 Win=180736 Len=2856 TSval=954456950 TSecr=2375551364 [TCP segment of a reassembled PDU]"
"3436","497.522643359","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26248 Ack=8002305 Win=3170304 Len=0 TSval=2375551399 TSecr=954456950"
"3437","497.523949798","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=8002305 Ack=26248 Win=180736 Len=1428 TSval=954456952 TSecr=2375551388 [TCP segment of a reassembled PDU]"
"3438","497.524027246","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=8003733 Ack=26248 Win=180736 Len=1428 TSval=954456952 TSecr=2375551388 [TCP segment of a reassembled PDU]"
"3439","497.524130746","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26248 Ack=8005161 Win=3170304 Len=0 TSval=2375551400 TSecr=954456952"
"3440","497.525074928","52.85.132.73","100.94.78.223","TLSv1.3","2922","Application Data, Application Data"
"3441","497.525115883","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26248 Ack=8008017 Win=3170304 Len=0 TSval=2375551401 TSecr=954456953"
"3442","497.526163257","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8008017 Ack=26248 Win=180736 Len=2856 TSval=954456954 TSecr=2375551391 [TCP segment of a reassembled PDU]"
"3443","497.526499021","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26248 Ack=8010873 Win=3170304 Len=0 TSval=2375551403 TSecr=954456954"
"3444","497.527352278","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8010873 Ack=26248 Win=180736 Len=2856 TSval=954456955 TSecr=2375551392 [TCP segment of a reassembled PDU]"
"3445","497.527605689","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26248 Ack=8013729 Win=3170304 Len=0 TSval=2375551404 TSecr=954456955"
"3446","497.528425558","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8013729 Ack=26248 Win=180736 Len=2856 TSval=954456956 TSecr=2375551393 [TCP segment of a reassembled PDU]"
"3447","497.529303913","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26248 Ack=8016585 Win=3170304 Len=0 TSval=2375551405 TSecr=954456956"
"3448","497.529627645","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8016585 Ack=26248 Win=180736 Len=2856 TSval=954456957 TSecr=2375551393 [TCP segment of a reassembled PDU]"
"3449","497.530309694","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26248 Ack=8019441 Win=3170304 Len=0 TSval=2375551406 TSecr=954456957"
"3450","497.530637510","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8019441 Ack=26248 Win=180736 Len=2856 TSval=954456958 TSecr=2375551395 [TCP segment of a reassembled PDU]"
"3451","497.530761279","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26248 Ack=8022297 Win=3170304 Len=0 TSval=2375551407 TSecr=954456958"
"3452","497.531722040","52.85.132.73","100.94.78.223","TLSv1.3","2922","Application Data"
"3453","497.531801927","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26248 Ack=8025153 Win=3170304 Len=0 TSval=2375551408 TSecr=954456959"
"3454","497.532833446","52.85.132.73","100.94.78.223","TLSv1.3","832","Application Data, Application Data"
"3455","497.575601704","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26248 Ack=8025919 Win=3170304 Len=0 TSval=2375551452 TSecr=954456960"
"3456","498.954345864","100.94.78.223","52.85.132.73","TLSv1.3","143","Application Data"
"3457","498.966675613","52.85.132.73","100.94.78.223","TLSv1.3","463","Application Data"
"3458","498.966713797","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26325 Ack=8026316 Win=3169920 Len=0 TSval=2375552843 TSecr=954458394"
"3459","498.967153905","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"3460","498.969447876","100.94.78.223","52.85.132.73","TLSv1.3","143","Application Data"
"3461","498.969486032","100.94.78.223","52.85.132.73","TLSv1.3","147","Application Data"
"3462","498.979431159","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8026316 Ack=26518 Win=180736 Len=0 TSval=954458407 TSecr=2375552843"
"3463","498.982423046","52.85.132.73","100.94.78.223","TLSv1.3","462","Application Data"
"3464","498.982761138","52.85.132.73","100.94.78.223","TLSv1.3","462","Application Data"
"3465","498.983499628","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26518 Ack=8027108 Win=3170304 Len=0 TSval=2375552860 TSecr=954458410"
"3466","498.983706815","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"3467","498.983724790","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"3468","498.986840022","100.94.78.223","52.85.132.73","TLSv1.3","147","Application Data"
"3469","498.992796034","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8027108 Ack=26588 Win=180736 Len=0 TSval=954458420 TSecr=2375552860"
"3470","498.998703829","52.85.132.73","100.94.78.223","TLSv1.3","461","Application Data"
"3471","498.999022031","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"3472","499.048925676","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8027503 Ack=26704 Win=180736 Len=0 TSval=954458477 TSecr=2375552875"
"3473","501.276165344","100.94.78.223","52.85.132.73","TLSv1.3","139","Application Data"
"3474","501.285166129","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8027503 Ack=26777 Win=180736 Len=0 TSval=954460713 TSecr=2375555152"
"3475","501.288933414","52.85.132.73","100.94.78.223","TLSv1.3","496","Application Data"
"3476","501.289122892","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"3477","501.340957967","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8027933 Ack=26812 Win=180736 Len=0 TSval=954460769 TSecr=2375555165"
"3478","507.562159969","100.94.78.223","52.85.132.73","TLSv1.3","136","Application Data"
"3479","507.571150320","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8027933 Ack=26882 Win=180736 Len=0 TSval=954466999 TSecr=2375561438"
"3480","507.690831950","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8027933 Ack=26882 Win=180736 Len=2856 TSval=954467118 TSecr=2375561438 [TCP segment of a reassembled PDU]"
"3481","507.690888041","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26882 Ack=8030789 Win=3170304 Len=0 TSval=2375561567 TSecr=954467118"
"3482","507.691401415","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8030789 Ack=26882 Win=180736 Len=2856 TSval=954467119 TSecr=2375561438 [TCP segment of a reassembled PDU]"
"3483","507.691450754","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26882 Ack=8033645 Win=3170304 Len=0 TSval=2375561568 TSecr=954467119"
"3484","507.692595651","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8033645 Ack=26882 Win=180736 Len=2856 TSval=954467120 TSecr=2375561438 [TCP segment of a reassembled PDU]"
"3485","507.692672127","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26882 Ack=8036501 Win=3170304 Len=0 TSval=2375561569 TSecr=954467120"
"3486","507.693951319","52.85.132.73","100.94.78.223","TLSv1.3","2922","Application Data"
"3487","507.694021685","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26882 Ack=8039357 Win=3170304 Len=0 TSval=2375561570 TSecr=954467121"
"3488","507.695028553","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=8039357 Ack=26882 Win=180736 Len=1428 TSval=954467123 TSecr=2375561438 [TCP segment of a reassembled PDU]"
"3489","507.695060409","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=8040785 Ack=26882 Win=180736 Len=1428 TSval=954467123 TSecr=2375561438 [TCP segment of a reassembled PDU]"
"3490","507.695264521","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26882 Ack=8042213 Win=3170304 Len=0 TSval=2375561571 TSecr=954467123"
"3491","507.696219585","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8042213 Ack=26882 Win=180736 Len=2856 TSval=954467124 TSecr=2375561438 [TCP segment of a reassembled PDU]"
"3492","507.696291639","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26882 Ack=8045069 Win=3170304 Len=0 TSval=2375561572 TSecr=954467124"
"3493","507.696598951","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"3494","507.697390490","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8045069 Ack=26882 Win=180736 Len=2856 TSval=954467125 TSecr=2375561438 [TCP segment of a reassembled PDU]"
"3495","507.697417521","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26917 Ack=8047925 Win=3170304 Len=0 TSval=2375561573 TSecr=954467125"
"3496","507.698629722","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8047925 Ack=26882 Win=180736 Len=2856 TSval=954467126 TSecr=2375561438 [TCP segment of a reassembled PDU]"
"3497","507.698647750","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26917 Ack=8050781 Win=3170304 Len=0 TSval=2375561575 TSecr=954467126"
"3498","507.699846424","52.85.132.73","100.94.78.223","TLSv1.3","2922","Application Data"
"3499","507.699872299","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26917 Ack=8053637 Win=3170304 Len=0 TSval=2375561576 TSecr=954467127"
"3500","507.701023471","52.85.132.73","100.94.78.223","TLSv1.3","2922","Application Data"
"3501","507.701075176","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26917 Ack=8056493 Win=3170304 Len=0 TSval=2375561577 TSecr=954467129"
"3502","507.702202506","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8056493 Ack=26882 Win=180736 Len=2856 TSval=954467130 TSecr=2375561438 [TCP segment of a reassembled PDU]"
"3503","507.702238631","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26917 Ack=8059349 Win=3170304 Len=0 TSval=2375561578 TSecr=954467130"
"3504","507.703456523","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=8059349 Ack=26882 Win=180736 Len=1428 TSval=954467131 TSecr=2375561568 [TCP segment of a reassembled PDU]"
"3505","507.703487658","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=8060777 Ack=26882 Win=180736 Len=1428 TSval=954467131 TSecr=2375561568 [TCP segment of a reassembled PDU]"
"3506","507.703500872","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26917 Ack=8062205 Win=3170304 Len=0 TSval=2375561580 TSecr=954467131"
"3507","507.704377626","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8062205 Ack=26882 Win=180736 Len=2856 TSval=954467132 TSecr=2375561569 [TCP segment of a reassembled PDU]"
"3508","507.704410366","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26917 Ack=8065061 Win=3170304 Len=0 TSval=2375561580 TSecr=954467132"
"3509","507.705351976","52.85.132.73","100.94.78.223","TLSv1.3","307","Application Data, Application Data"
"3510","507.705606119","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8065302 Ack=26917 Win=180736 Len=0 TSval=954467133 TSecr=2375561573"
"3511","507.745786567","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=26917 Ack=8065302 Win=3170304 Len=0 TSval=2375561622 TSecr=954467133"
"3512","507.800812843","100.94.78.223","52.85.132.73","TLSv1.3","204","Application Data"
"3513","507.809845236","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8065302 Ack=27055 Win=183296 Len=0 TSval=954467237 TSecr=2375561677"
"3514","508.021607272","52.85.132.73","100.94.78.223","TLSv1.3","1347","Application Data"
"3515","508.021615730","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27055 Ack=8066583 Win=3169024 Len=0 TSval=2375561898 TSecr=954467449"
"3516","508.021857645","52.85.132.73","100.94.78.223","TLSv1.3","97","Application Data"
"3517","508.021861997","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27055 Ack=8066614 Win=3169664 Len=0 TSval=2375561898 TSecr=954467449"
"3518","508.021937936","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"3519","508.030881795","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8066614 Ack=27090 Win=183296 Len=0 TSval=954467459 TSecr=2375561898"
"3520","509.692536888","100.94.78.223","52.85.132.73","TLSv1.3","139","Application Data"
"3521","509.701520146","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8066614 Ack=27163 Win=183296 Len=0 TSval=954469129 TSecr=2375563569"
"3522","509.705579956","52.85.132.73","100.94.78.223","TLSv1.3","497","Application Data"
"3523","509.705856806","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"3524","509.756979756","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8067045 Ack=27198 Win=183296 Len=0 TSval=954469185 TSecr=2375563582"
"3525","519.710405383","100.94.78.223","52.85.132.73","TLSv1.3","138","Application Data"
"3526","519.710453753","100.94.78.223","52.85.132.73","TLSv1.3","105","Application Data"
"3527","519.719411797","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8067045 Ack=27270 Win=183296 Len=0 TSval=954479147 TSecr=2375573586"
"3528","519.719470672","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8067045 Ack=27309 Win=183296 Len=0 TSval=954479147 TSecr=2375573587"
"3529","519.719540771","52.85.132.73","100.94.78.223","TLSv1.3","105","Application Data"
"3530","519.765505102","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27309 Ack=8067084 Win=3170304 Len=0 TSval=2375573642 TSecr=954479147"
"3531","520.023753989","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8067084 Ack=27309 Win=183296 Len=2856 TSval=954479451 TSecr=2375573642 [TCP segment of a reassembled PDU]"
"3532","520.023773327","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27309 Ack=8069940 Win=3168128 Len=0 TSval=2375573900 TSecr=954479451"
"3533","520.024380230","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=8069940 Ack=27309 Win=183296 Len=1428 TSval=954479452 TSecr=2375573642 [TCP segment of a reassembled PDU]"
"3534","520.024408624","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27309 Ack=8071368 Win=3168896 Len=0 TSval=2375573900 TSecr=954479452"
"3535","520.024416662","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=8071368 Ack=27309 Win=183296 Len=1428 TSval=954479452 TSecr=2375573642 [TCP segment of a reassembled PDU]"
"3536","520.024418879","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27309 Ack=8072796 Win=3168128 Len=0 TSval=2375573900 TSecr=954479452"
"3537","520.025526194","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=8072796 Ack=27309 Win=183296 Len=1428 TSval=954479453 TSecr=2375573642 [TCP segment of a reassembled PDU]"
"3538","520.025529940","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27309 Ack=8074224 Win=3168896 Len=0 TSval=2375573902 TSecr=954479453"
"3539","520.025610267","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=8074224 Ack=27309 Win=183296 Len=1428 TSval=954479453 TSecr=2375573642 [TCP segment of a reassembled PDU]"
"3540","520.025612407","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27309 Ack=8075652 Win=3168896 Len=0 TSval=2375573902 TSecr=954479453"
"3541","520.026739869","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8075652 Ack=27309 Win=183296 Len=2856 TSval=954479454 TSecr=2375573642 [TCP segment of a reassembled PDU]"
"3542","520.026829883","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27309 Ack=8078508 Win=3168128 Len=0 TSval=2375573903 TSecr=954479454"
"3543","520.027941223","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8078508 Ack=27309 Win=183296 Len=2856 TSval=954479456 TSecr=2375573642 [TCP segment of a reassembled PDU]"
"3544","520.027953317","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27309 Ack=8081364 Win=3168128 Len=0 TSval=2375573904 TSecr=954479456"
"3545","520.029160341","52.85.132.73","100.94.78.223","TLSv1.3","2922","Application Data, Application Data"
"3546","520.029174987","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27309 Ack=8084220 Win=3168128 Len=0 TSval=2375573905 TSecr=954479457"
"3547","520.030281061","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8084220 Ack=27309 Win=183296 Len=2856 TSval=954479458 TSecr=2375573642 [TCP segment of a reassembled PDU]"
"3548","520.030285533","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27309 Ack=8087076 Win=3168128 Len=0 TSval=2375573906 TSecr=954479458"
"3549","520.031096040","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"3550","520.031493034","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8087076 Ack=27309 Win=183296 Len=2856 TSval=954479459 TSecr=2375573642 [TCP segment of a reassembled PDU]"
"3551","520.031512853","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27344 Ack=8089932 Win=3170304 Len=0 TSval=2375573908 TSecr=954479459"
"3552","520.032725312","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8089932 Ack=27309 Win=183296 Len=2856 TSval=954479460 TSecr=2375573642 [TCP segment of a reassembled PDU]"
"3553","520.032772578","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27344 Ack=8092788 Win=3170304 Len=0 TSval=2375573909 TSecr=954479460"
"3554","520.033912645","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8092788 Ack=27309 Win=183296 Len=2856 TSval=954479461 TSecr=2375573642 [TCP segment of a reassembled PDU]"
"3555","520.033935328","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27344 Ack=8095644 Win=3170304 Len=0 TSval=2375573910 TSecr=954479461"
"3556","520.035060060","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8095644 Ack=27309 Win=183296 Len=2856 TSval=954479463 TSecr=2375573900 [TCP segment of a reassembled PDU]"
"3557","520.035094914","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27344 Ack=8098500 Win=3170304 Len=0 TSval=2375573911 TSecr=954479463"
"3558","520.035990672","52.85.132.73","100.94.78.223","TLSv1.3","2922","Application Data"
"3559","520.036035650","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27344 Ack=8101356 Win=3170304 Len=0 TSval=2375573912 TSecr=954479464"
"3560","520.037060411","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=8101356 Ack=27309 Win=183296 Len=1428 TSval=954479465 TSecr=2375573902 [TCP segment of a reassembled PDU]"
"3561","520.037129707","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=8102784 Ack=27309 Win=183296 Len=1428 TSval=954479465 TSecr=2375573902 [TCP segment of a reassembled PDU]"
"3562","520.037184317","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27344 Ack=8104212 Win=3170304 Len=0 TSval=2375573913 TSecr=954479465"
"3563","520.037957671","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8104212 Ack=27309 Win=183296 Len=2856 TSval=954479466 TSecr=2375573903 [TCP segment of a reassembled PDU]"
"3564","520.037986397","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27344 Ack=8107068 Win=3170304 Len=0 TSval=2375573914 TSecr=954479466"
"3565","520.038927178","52.85.132.73","100.94.78.223","TLSv1.3","314","Application Data, Application Data"
"3566","520.080861824","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8107316 Ack=27344 Win=183296 Len=0 TSval=954479509 TSecr=2375573907"
"3567","520.082172912","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27344 Ack=8107316 Win=3170304 Len=0 TSval=2375573958 TSecr=954479466"
"3568","520.207372547","100.94.78.223","52.85.132.73","TLSv1.3","206","Application Data"
"3569","520.216521548","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8107316 Ack=27484 Win=186368 Len=0 TSval=954479644 TSecr=2375574083"
"3570","520.423612645","52.85.132.73","100.94.78.223","TLSv1.3","1347","Application Data"
"3571","520.423632113","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27484 Ack=8108597 Win=3169024 Len=0 TSval=2375574300 TSecr=954479851"
"3572","520.423881230","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"3573","520.423945244","52.85.132.73","100.94.78.223","TLSv1.3","97","Application Data"
"3574","520.432801638","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8108628 Ack=27519 Win=186368 Len=0 TSval=954479860 TSecr=2375574300"
"3575","520.465505095","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27519 Ack=8108628 Win=3170304 Len=0 TSval=2375574342 TSecr=954479851"
"3576","521.991260667","100.94.78.223","52.85.132.73","TLSv1.3","139","Application Data"
"3577","522.000356950","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8108628 Ack=27592 Win=186368 Len=0 TSval=954481428 TSecr=2375575867"
"3578","522.008309077","52.85.132.73","100.94.78.223","TLSv1.3","495","Application Data"
"3579","522.008340663","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=27592 Ack=8109057 Win=3169920 Len=0 TSval=2375575884 TSecr=954481436"
"3580","522.008710056","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"3581","522.060971447","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8109057 Ack=27627 Win=186368 Len=0 TSval=954481489 TSecr=2375575885"
"3582","537.322364924","100.94.78.223","52.85.132.73","TLSv1.3","726","Application Data"
"3583","537.322396083","100.94.78.223","52.85.132.73","TLSv1.3","105","Application Data"
"3584","537.331492447","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8109057 Ack=28326 Win=189440 Len=0 TSval=954496759 TSecr=2375591198"
"3585","537.331806833","52.85.132.73","100.94.78.223","TLSv1.3","105","Application Data"
"3586","537.335684768","52.85.132.73","100.94.78.223","TLSv1.3","497","Application Data"
"3587","537.335706467","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=28326 Ack=8109527 Win=3170304 Len=0 TSval=2375591212 TSecr=954496759"
"3588","537.335826298","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"3589","537.384891910","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8109527 Ack=28361 Win=189440 Len=0 TSval=954496813 TSecr=2375591212"
"3590","537.565986919","100.94.78.223","52.85.132.73","TLSv1.3","392","Application Data"
"3591","537.574994006","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=8109527 Ack=28687 Win=192000 Len=0 TSval=954497003 TSecr=2375591442"
"3592","537.765620438","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8109527 Ack=28687 Win=192000 Len=2856 TSval=954497193 TSecr=2375591442 [TCP segment of a reassembled PDU]"
"3593","537.765766133","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=28687 Ack=8112383 Win=3170304 Len=0 TSval=2375591642 TSecr=954497193"
"3594","537.766126456","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8112383 Ack=28687 Win=192000 Len=2856 TSval=954497194 TSecr=2375591442 [TCP segment of a reassembled PDU]"
"3595","537.766168480","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=28687 Ack=8115239 Win=3170304 Len=0 TSval=2375591642 TSecr=954497194"
"3596","537.767278673","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8115239 Ack=28687 Win=192000 Len=2856 TSval=954497195 TSecr=2375591442 [TCP segment of a reassembled PDU]"
"3597","537.767355727","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=28687 Ack=8118095 Win=3170304 Len=0 TSval=2375591643 TSecr=954497195"
"3598","537.768410466","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=8118095 Ack=28687 Win=192000 Len=1428 TSval=954497196 TSecr=2375591442 [TCP segment of a reassembled PDU]"
"3599","537.768436216","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [PSH, ACK] Seq=8119523 Ack=28687 Win=192000 Len=1428 TSval=954497196 TSecr=2375591442 [TCP segment of a reassembled PDU]"
"3600","537.768473977","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=28687 Ack=8120951 Win=3170304 Len=0 TSval=2375591645 TSecr=954497196"
"3601","537.769576268","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=8120951 Ack=28687 Win=192000 Len=2856 TSval=954497197 TSecr=2375591442 [TCP segment of a reassembled PDU]"
"3602","537.769597015","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=28687 Ack=8123807 Win=3170304 Len=0 TSval=2375591646 TSecr=954497197"
"3603","537.770678958","52.85.132.73","100.94.78.223","TLSv1.3","2922","Application Data"
"3604","537.770707268","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=28687 Ack=8126663 Win=3170304 Len=0 TSval=2375591647 TSecr=954497198"
"3605","537.771816661","52.85.132.73","100.94.78.223","TLSv1.3","2922","Application Data"
